"SiteName"	"Country"	"Period"	"PhaseCode"	"LabCode"	"C14Age"	"C14SD"	"Material"	"MaterialSpecies"	"tpq"	"taq"	"Longitude"	"Latitude"	"bib"	"bib_url"
"Fontbregoua"	"France"	"EN"	"St H2-11"	"GrA-38334"	6240	35	"bone (human)"	NA	-5002	-5361	6.23231	43.5637	"Le Bras et al. 2010"	"Bras10"
"Fontbregoua"	"France"	"EN"	"n/a"	"Ly-6490"	6280	85	"wood charcoal"	NA	-4842	-5527	6.23231	43.5637	"Le Bras et al. 2010"	"Bras10"
"Buholoup"	"France"	"EN"	"C2-C3a-C3b"	"Ly-1089"	6131	54	"wood charcoal"	"n/a"	-4794	-5313	1.14074	43.14536	"Briois & Vaquer 2009"	"Briois09"
"Buholoup"	"France"	"LM"	"C4"	"Ly-6114"	7645	81	"wood charcoal"	"Corylus"	-6223	-6821	1.14074	43.14536	"Briois & Vaquer 2009"	"Briois09"
"Buholoup"	"France"	"MN"	"n/a"	"Gif-5497"	5490	120	"wood charcoal"	NA	-3810	-4788	1.14074	43.14536	"Briois & Vaquer 2009"	"Briois09"
"Buholoup"	"France"	"LM"	"C3"	"Ly-1090 (OxA) "	7952	62	"wood charcoal"	NA	-6591	-7160	1.14074	43.14536	"Briois & Vaquer 2009"	"Briois09"
"Céron"	"France"	"EN"	NA	"Gif-9997"	5995	75	"wood charcoal"	"Quercus sp."	-4546	-5285	5.128008	44.000193	"Buisson-Catil 2001"	"Buisson01"
"El Retamar"	"Spain"	"EN"	"Hogar 18"	"Sac-1525"	7280	60	"shell"	"Shell"	-5924	-6397	-6.226273	36.578732	"Cantillo-Duarte et al. 2010"	"Cantillo10"
"El Retamar"	"Spain"	"EN"	"Conchero 6"	"Sac-1676"	7400	100	"shell"	"Shell"	-5919	-6595	-6.226273	36.578732	"Cantillo-Duarte et al. 2010"	"Cantillo10"
"El Retamar"	"Spain"	"EN"	"Hogar 18"	"Beta-90122"	6780	80	"shell"	"Shell"	-5473	-5985	-6.226273	36.578732	"Cantillo-Duarte et al. 2010"	"Cantillo10"
"Cueva de Carigüela"	"Spain"	"EN"	"n/a"	"Pta-9164"	6260	20	"organic"	"Pollen"	-5067	-5320	-3.431582	37.442394	"Carrasco & Martínez 2014"	"Carrasco14"
"Roca Chica"	"Spain"	"EN"	"n/a"	"Wk-25172"	6185	30	"cereal"	"Cereals (Hordeum vulgare)"	-4983	-5304	-4.501909	36.6249	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva de Nerja"	"Spain"	"EN"	"Sala Mina (capa 6)"	"Beta-270037"	5740	40	"wood charcoal"	"Wood charcoal (unidentified)"	-4398	-4782	-3.844529	36.762871	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva de la Pastora"	"Spain"	"EN"	"n/a"	"CNA-554"	6210	50	"fauna"	"Canis lupus"	-4933	-5367	-2.728321	37.444681	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva de Murciélagos de Abuñol"	"Spain"	"EN"	"n/a"	"CSIC-247"	7440	100	"wood charcoal"	"Wood charcoal (unidentified)"	-5986	-6638	-3.214978	36.795137	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva de Nerja"	"Spain"	"EN"	"n/a"	"GAK-8971"	7160	180	"plant seed"	"Corylus avellana"	-5487	-6600	-3.844529	36.762871	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva del Toro"	"Spain"	"EN"	"n/a"	"GrN-15443"	6320	70	"n/a"	"n/a"	-4960	-5523	-4.57735	37.013304	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva Hostal Guadalupe"	"Spain"	"EN"	"n/a"	"Ua-34136"	6190	50	"cereal"	"Cereals (Hordeum vulgare)"	-4854	-5355	-4.501909	36.6249	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva de Carigüela"	"Spain"	"EN"	"n/a"	"Beta-141150"	6910	70	"organic"	"Pollen"	-5567	-6025	-3.431582	37.442394	"Carrasco & Martínez 2014"	"Carrasco14"
"Roca Chica"	"Spain"	"EN"	"n/a"	"Wk-27462"	6234	30	"fauna"	"Ovis aries"	-5016	-5322	-4.501909	36.6249	"Carrasco & Martínez 2014"	"Carrasco14"
"Roca Chica"	"Spain"	"EN"	"n/a"	"Ua-34135"	6265	30	"cereal"	"Cereals (Hordeum vulgare)"	-5052	-5365	-4.501909	36.6249	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva de Carigüela"	"Spain"	"EN"	"n/a"	"Oxa-1131"	7010	70	"fauna"	"Equus ferus"	-5644	-6096	-3.431582	37.442394	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva de Nerja"	"Spain"	"EN"	"n/a"	"GAK-8968"	7390	120	"wood charcoal"	"Wood charcoal (unidentified)"	-5845	-6642	-3.844529	36.762871	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva de Nerja"	"Spain"	"EN"	"Sala Mina (capa 6)"	"Beta-270037"	5740	40	"wood charcoal"	"Wood charcoal (unidentified)"	-4398	-4782	-3.844529	36.762871	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva del Toro"	"Spain"	"EN"	"n/a"	"Beta-174308"	6160	40	"n/a"	"n/a"	-4856	-5306	-4.57735	37.013304	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva del Toro"	"Spain"	"EN"	"n/a"	"GrN-15444"	6030	70	"n/a"	"n/a"	-4615	-5297	-4.57735	37.013304	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva de la Pastora"	"Spain"	"EN"	"n/a"	"CNA-1197"	6080	40	"fauna"	"Bos taurus"	-4790	-5218	-2.728321	37.444681	"Carrasco & Martínez 2014"	"Carrasco14"
"Hundidero-Gato"	"Spain"	"EN"	"n/a"	"CNA-1131"	6055	35	"bone (human)"	"Human bone"	-4786	-5209	-5.242685	36.727487	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva de Malalmuerzo"	"Spain"	"EN"	"n/a"	"CNA-1127"	6295	45	"bone (human)"	"Human bone"	-5033	-5472	-3.789974	37.343014	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva Hostal Guadalupe"	"Spain"	"EN"	"n/a"	"Wk-25168"	6197	35	"cereal"	"Cereals (Hordeum vulgare)"	-4959	-5314	-4.501909	36.6249	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva de Murciélagos de Abuñol"	"Spain"	"EN"	"n/a"	"CSIC-1134"	5900	38	"organic"	"Esparto grass"	-4557	-4948	-3.214978	36.795137	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva del Toro"	"Spain"	"EN"	"n/a"	"Beta-174305"	6540	110	"n/a"	"n/a"	-5055	-5832	-4.57735	37.013304	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva del Agua/Mujer"	"Spain"	"EN"	"n/a"	"CNA-1128"	6080	35	"bone (human)"	"Human bone"	-4798	-5214	-3.984653	37.016129	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva de Nerja"	"Spain"	"EN"	"NM-7 Base"	"Beta-270023"	6330	40	"wood charcoal"	"Wood charcoal (unidentified)"	-5069	-5475	-3.844529	36.762871	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva de los Mármoles"	"Spain"	"EN"	"Silo Este"	"Wk-25171"	6198	31	"cereal"	"Cereal seed"	-4990	-5310	-4.219359	37.423523	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva de Nerja"	"Spain"	"EN"	"n/a"	"GAK-8973"	7160	150	"wood charcoal"	"Wood charcoal (unidentified)"	-5565	-6479	-3.844529	36.762871	"Carrasco & Martínez 2014"	"Carrasco14"
"LJ-11"	"Spain"	"EN"	"n/a"	"CNA-1124"	6095	35	"bone (human)"	"Human bone"	-4810	-5218	-4.169077	37.174895	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva de Nerja"	"Spain"	"EN"	"Sala Mina (capa 7)"	"Beta-270034"	6040	40	"wood charcoal"	"Wood charcoal (unidentified)"	-4728	-5209	-3.844529	36.762871	"Carrasco & Martínez 2014"	"Carrasco14"
"Hoyo de la Mina"	"Spain"	"EN"	"n/a"	"Ua-19444"	6140	65	NA	"Human bone"	-4782	-5344	-4.45926	36.729497	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva Hostal Guadalupe"	"Spain"	"EN"	"n/a"	"Wk-25167"	6249	30	"fauna"	"Ovis aries"	-5039	-5352	-4.501909	36.6249	"Carrasco & Martínez 2014"	"Carrasco14"
"LJ-11"	"Spain"	"EN"	"n/a"	"CNA-1125"	6120	35	"bone (human)"	"Human bone"	-4845	-5281	-4.169077	37.174895	"Carrasco & Martínez 2014"	"Carrasco14"
"Cueva Hostal Guadalupe"	"Spain"	"EN"	"n/a"	"Wk-25169"	6298	30	"bone (human)"	"Human bone"	-5071	-5462	-4.501909	36.6249	"Carrasco & Martínez 2014"	"Carrasco14"
"Hundidero-Gato"	"Spain"	"EN"	"n/a"	"CNA-1132"	6270	50	"bone (human)"	"Human bone"	-4994	-5470	-5.242685	36.727487	"Carrasco & Martínez 2014"	"Carrasco14"
"Foradada Xabia"	"Spain"	"LM"	"UE II"	"Beta-167654"	7770	50	"bone (human)"	"Human bone"	-6438	-7000	0.137559	38.784526	"Casabó 2014"	"Casabo14"
"Piazzana"	"Italy"	"LM"	"Layer 3Ai"	"R-400"	7330	85	"wood charcoal"	"Wood charcoal (unidentified)"	-5905	-6464	10.559944	44.109099	"Castelletti et al. 1994"	"Castelletti94"
"La Calvera"	"Spain"	"UM"	"n/a"	"GrA-6994"	8640	50	"plant seed"	"n/a"	-7525	-7957	-4.73626997	43.14878042	"Díez Castillo 2005"	"Castillo05"
"La Calvera"	"Spain"	"UM"	"Level 4"	"GrA-6999"	8950	50	"plant seed"	"n/a"	-7755	-8300	-4.73626997	43.14878042	"Díez Castillo 2005"	"Castillo05"
"Campu Stefanu"	"Corse"	"MM"	"US 114-119"	"UGAMS-3824 (AA-097)"	7920	35	"bone (human)"	"Homo Sapiens"	-6634	-7049	8.8612	41.739	"Cesari et al. 2008"	"Cesari08"
"Campu Stefanu"	"Corse"	"EN"	"US 108a"	"UGAMS-3825 (AA-098)"	7700	30	"fauna"	"Prolagus"	-6437	-6645	8.8612	41.739	"Cesari et al. 2011"	"Cesari11"
"Coberizas"	"Spain"	"UM"	"1"	"GaK-2907"	7100	170	"wood charcoal"	"n/a"	-5480	-6484	-4.87653318	43.42750073	"Clark 1971"	"Clark71"
"Penicial"	"Spain"	"UM"	"Shellmidden"	"GaK-2906"	8650	180	"wood charcoal"	"n/a"	-7050	-8529	-4.93910738	43.4456712	"Clark 1971"	"Clark71"
"Bricia"	"Spain"	"UM"	"A"	"GaK-2908"	6800	160	"wood charcoal"	"n/a"	-5219	-6227	-4.856167	43.42810336	"Clark 1971"	"Clark71"
"Cauna de Belesta"	"France"	"MN"	"n/a"	"Ly-3302"	5640	120	"wood charcoal"	NA	-3994	-4977	2.62	42.72	"Claustre 1992"	"Claustre92"
"Cauna de Belesta"	"France"	"MN"	"n/a"	"Ly-5104"	5165	125	"wood charcoal"	"n/a"	-3522	-4448	2.62	42.72	"Claustre 1992"	"Claustre92"
"Coro Trasito"	"Spain"	"EN"	"UE3002"	"CNA-2520"	5850	35	"plant seed"	"Corylus avellana"	-4538	-4894	0.177973	42.595563	"Clemente Conte et al. 2014"	"ClementeConte14"
"Coro Trasito"	"Spain"	"EN"	"UE3006"	"Beta-358571"	5990	40	"wood charcoal"	"Buxus sp."	-4709	-5191	0.177973	42.595563	"Clemente Conte et al. 2014"	"ClementeConte14"
"Coro Trasito"	"Spain"	"EN"	"UE2013"	"Beta-366546"	6150	40	"fauna"	"Bos taurus"	-4851	-5303	0.177973	42.595563	"Clemente Conte et al. 2014"	"ClementeConte14"
"Foce di Termini"	"Corse"	"MN"	NA	"Lyon-1324 (OxA)"	5980	60	"wood charcoal"	NA	-4599	-5210	9.28	41.62	"Costa 2004"	"Costa04a"
"Foce di Termini"	"Corse"	"MN"	NA	"Lyon-1323 (OxA)"	6415	60	"wood charcoal"	NA	-5207	-5610	9.28	41.62	"Costa 2004"	"Costa04a"
"Bourbon"	"France"	"EN"	"C2"	"Ly-412"	6050	120	"wood charcoal"	"n/a"	-4460	-5470	4.48589	43.9078	"Coste et al. 1976"	"Coste76"
"Bourbon"	"France"	"EN"	"C2"	"Ly-412"	6050	120	"wood charcoal"	"n/a"	-4460	-5470	4.48589	43.9078	"Coste et al. 1976"	"Coste76"
"Bourbon"	"France"	"EN"	"C3"	"Ly-633"	5300	130	"fauna"	"n/a"	-3645	-4579	4.48589	43.9078	"Coste et al. 1976"	"Coste76"
"Bourbon"	"France"	"EN"	"C5"	"Ly-538"	6180	180	"wood charcoal"	"n/a"	-4401	-5664	4.48589	43.9078	"Coste et al. 1976"	"Coste76"
"Bourbon"	"France"	"EN"	"C3"	"Ly-633"	5300	130	"fauna"	"n/a"	-3645	-4579	4.48589	43.9078	"Coste et al. 1976"	"Coste76"
"Bourbon"	"France"	"EN"	"C5"	"MC-794"	6080	100	"wood charcoal"	"n/a"	-4548	-5462	4.48589	43.9078	"Coste et al. 1976"	"Coste76"
"Bourbon"	"France"	"EN"	"C5a et b"	"Ly-538"	6180	180	"wood charcoal"	"n/a"	-4401	-5664	4.48589	43.9078	"Coste et al. 1987"	"Coste87"
"Bourbon"	"France"	"MN"	"C3-4"	"Ly-633"	5300	130	"fauna"	NA	-3645	-4579	4.48589	43.9078	"Coste et al. 1987"	"Coste87"
"Bourbon"	"France"	"LN"	"C2"	"Ly-412"	6050	120	"wood charcoal"	NA	-4460	-5470	4.48589	43.9078	"Coste et al. 1987"	"Coste87"
"Le Baratin"	"France"	"EN"	"Hutte 1"	"Gif-1855"	6600	140	"wood charcoal"	NA	-5018	-5989	4.8526	44.09385	"Courtin 1974"	"Courtin74"
"Fontbregoua"	"France"	"EN"	"C40-44"	"Ly-3748"	5880	130	"fauna"	NA	-4275	-5310	6.23231	43.5637	"Courtin 1976"	"Courtin76"
"Fontbregoua"	"France"	"EN"	"C46F"	"Ly-6491"	5910	135	"wood charcoal"	NA	-4331	-5325	6.23231	43.5637	"Courtin 1976"	"Courtin76"
"Oullins"	"France"	"EN"	"C6"	"MC-2034"	6630	110	"wood charcoal"	"n/a"	-5216	-5970	4.45694345	44.34232607	"Courtin 1976"	"Courtin76"
"Fontbregoua"	"France"	"EN"	"C45"	"Ly-6492"	6125	90	"wood charcoal"	NA	-4689	-5466	6.23231	43.5637	"Courtin 1976"	"Courtin76"
"Fontbregoua"	"France"	"EN"	"C40-44"	"Ly-4375"	5450	310	"wood charcoal"	NA	-3101	-5462	6.23231	43.5637	"Courtin 1976"	"Courtin76"
"Fontbregoua"	"France"	"EN"	"C40"	"Gif-2756"	5690	130	"wood charcoal"	NA	-4041	-5053	6.23231	43.5637	"Courtin 1976"	"Courtin76"
"Fontbregoua"	"France"	"EN"	"C40-44"	"Ly-4374"	6080	120	"wood charcoal"	NA	-4495	-5474	6.23231	43.5637	"Courtin 1976"	"Courtin76"
"Fontbregoua"	"France"	"EN"	"C42"	"Ly-4376"	6170	100	"wood charcoal"	NA	-4702	-5479	6.23231	43.5637	"Courtin 1976"	"Courtin76"
"Fontbregoua"	"France"	"EN"	"C42"	"Gif-2757"	5690	190	"wood charcoal"	NA	-3805	-5309	6.23231	43.5637	"Courtin 1976"	"Courtin76"
"Fontbregoua"	"France"	"EN"	"C40-44"	"Ly-4373"	6120	100	"wood charcoal"	NA	-4613	-5471	6.23231	43.5637	"Courtin 1976"	"Courtin76"
"Fontbregoua"	"France"	"EN"	"C41"	"Ly-3748"	5880	130	"fauna"	NA	-4275	-5310	6.23231	43.5637	"Courtin 1976"	"Courtin76"
"Oullins"	"France"	"EN"	"C6"	"ETH-27973"	6265	65	"fauna"	"n/a"	-4934	-5477	4.45694345	44.34232607	"Courtin 1976"	"Courtin76"
"Font-des-Pigeons"	"France"	"EN"	"C17"	"MC-2515"	6900	100	"wood charcoal"	NA	-5484	-6088	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"F5"	"KN-1182"	7160	50	"wood charcoal"	"n/a"	-5842	-6229	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"Courtin C12-15"	"Ly-2827"	6200	160	"wood charcoal"	"n/a"	-4492	-5637	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"FI"	"KN-1399"	6050	80	"wood charcoal"	"n/a"	-4607	-5314	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"Escalon CB-FB-C1-F1"	"KN-1449"	6100	40	"n/a"	NA	-4801	-5226	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"C18"	"MC-2516"	7220	100	"wood charcoal"	NA	-5730	-6439	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"C19"	"Ly-2832"	7290	130	"wood charcoal"	NA	-5722	-6592	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"C18G"	"Ly-2830"	7260	100	"wood charcoal"	NA	-5751	-6458	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"Courtin C18-20"	"Ly-2832"	7290	130	"wood charcoal"	"n/a"	-5722	-6592	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"Courtin C16-17"	"Ly-2829"	6200	100	"wood charcoal"	"n/a"	-4716	-5485	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"Escalon C5-F5-C6F6"	"KN-1182"	7160	50	"n/a"	NA	-5842	-6229	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"FI"	"KN-1208"	6140	50	"wood charcoal"	"n/a"	-4809	-5311	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"Escalon CB-FB-C1-F1"	"KN-1208"	6140	50	"n/a"	NA	-4809	-5311	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C17"	"Ly-2829"	6200	100	"wood charcoal"	NA	-4716	-5485	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"FI"	"Ly-622"	5910	290	"wood charcoal"	NA	-3776	-5717	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"MN"	"Courtin C1-7"	"Ly-2823"	5160	360	"wood charcoal"	NA	-2574	-5291	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"cail. 5"	"MC-531L"	6760	100	"wood charcoal"	NA	-5365	-6007	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C7-8"	"MC-2514"	6050	100	"wood charcoal"	NA	-4536	-5367	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"Escalon CB-FB-C1-F1"	"KN-1399"	6050	80	"n/a"	NA	-4607	-5314	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"MN"	"Courtin C1-7"	"Ly-2824"	5460	130	"wood charcoal"	"n/a"	-3787	-4787	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"Escalon C7-F7"	"Ly-624"	6780	240	"wood charcoal"	NA	-4846	-6438	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"MN"	"C2"	"Ly-2824"	5460	130	"wood charcoal"	NA	-3787	-4787	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C5"	"MC-531A"	6780	100	"wood charcoal"	NA	-5373	-6015	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"F5"	"Ly-623"	6070	490	"wood charcoal"	NA	-3365	-6423	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"Escalon C8"	"Ly-448"	7270	220	"wood charcoal"	NA	-5484	-7032	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C13"	"Ly-2827"	6200	160	"wood charcoal"	NA	-4492	-5637	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"cail. 8B"	"Ly-448"	7270	220	"wood charcoal"	NA	-5484	-7032	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"Escalon C8"	"Ly-438"	7830	170	"wood charcoal"	NA	-6087	-7493	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"F5"	"KN-1449"	6100	40	"wood charcoal"	"n/a"	-4801	-5226	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C11"	"MC-942"	6050	100	"wood charcoal"	"n/a"	-4536	-5367	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"foyer 7"	"Ly-624"	5780	240	"wood charcoal"	NA	-3785	-5487	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"Escalon C5-F5-C6F6"	"KN-182"	7520	240	"wood charcoal"	NA	-5637	-7353	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C6"	"Ly-446"	6430	140	"wood charcoal"	NA	-4802	-5780	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"Escalon C5-F5-C6F6"	"Ly-623"	6070	490	"wood charcoal"	NA	-3365	-6423	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"Escalon CB-FB-C1-F1"	"Ly-622"	5910	290	"wood charcoal"	NA	-3776	-5717	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C9"	"MC-941"	6070	100	"wood charcoal"	"n/a"	-4545	-5458	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"C20"	"Ly-2833"	7630	150	"wood charcoal"	NA	-5999	-7121	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"cail. 7A"	"MC-532"	7360	100	"shell"	NA	-5892	-6566	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"cail. 8B"	"MC-533"	7525	100	"shell"	NA	-6022	-6690	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"Courtin C12-15"	"Ly-2826"	5900	140	"wood charcoal"	"n/a"	-4269	-5342	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"Escalon CB-FB-C1-F1"	"KN-208"	6700	200	"wood charcoal"	NA	-4933	-6234	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"C19"	"Ly-2831"	6720	140	"wood charcoal"	NA	-5215	-6063	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"cail. 7"	"Ly-447"	6420	120	"wood charcoal"	NA	-4850	-5725	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"MN"	"C6"	"Ly-2825"	5590	120	"wood charcoal"	NA	-3970	-4926	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"Courtin C18-20"	"Ly-2831"	6720	140	"wood charcoal"	NA	-5215	-6063	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C16A"	"Ly-2828"	6550	100	"wood charcoal"	"n/a"	-5084	-5777	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"cail. 8C"	"Ly-438"	7830	170	"wood charcoal"	NA	-6087	-7493	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C12"	"Ly-2826"	5900	140	"wood charcoal"	NA	-4269	-5342	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"cail. 5"	"MC-531T"	6760	100	"shell"	NA	-5365	-6007	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"Courtin C18-20"	"Ly-2830"	7260	120	"wood charcoal"	"n/a"	-5722	-6495	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"Courtin C18-20"	"Ly-2833"	7630	150	"wood charcoal"	"n/a"	-5999	-7121	5.1667	43.3834	"Courtin et al. 1985"	"Courtin85"
"Saint-Antoine"	"France"	"MN"	NA	"ARC-1429"	5680	60	"n/a"	NA	-4332	-4785	5.9978	44.4206	"Coye et al. 1998"	"Coye98"
"Frigouras"	"France"	"EN"	"S27"	"Gif-8479"	5450	100	"wood charcoal"	NA	-3945	-4688	5.97142	44.1412	"Davison et al. 2007"	"Davison07"
"Grotta dei Cocci"	"Italy"	"EN"	"IV arancio; Q: D-E/5-6; Tg: 13"	"GX-29098"	6720	90	"wood charcoal"	"Wood charcoal (unidentified)"	-5361	-5978	12.514911	42.516458	"De Angelis 2019"	"DeAngelis19"
"Grotta dei Cocci"	"Italy"	"EN"	"IV arancio, Q: D-E/5-6, Tg: 5"	"GX-29100"	6660	100	"wood charcoal"	"Wood charcoal (unidentified)"	-5300	-5969	12.514911	42.516458	"De Angelis 2019"	"DeAngelis19"
"Grotta dei Cocci"	"Italy"	"EN"	"IV arancio, Q:E-F/5-6; Tg: 10"	"R-3164"	6176	113	"wood charcoal"	"Wood charcoal (unidentified)"	-4620	-5510	12.514911	42.516458	"De Angelis 2019"	"DeAngelis19"
"Grotta dei Cocci"	"Italy"	"EN"	"IV arancio, Q: A'-B/3-4; Tg: 7"	"R-3159"	5516	53	"wood charcoal"	"Wood charcoal (unidentified)"	-4068	-4546	12.514911	42.516458	"De Angelis 2019"	"DeAngelis19"
"Grotta dei Cocci"	"Italy"	"EN"	"Base scavo 1989; Q: D-E/6-8"	"R-3157"	6069	63	"wood charcoal"	"Wood charcoal (unidentified)"	-4710	-5302	12.514911	42.516458	"De Angelis 2019"	"DeAngelis19"
"Grotta dei Cocci"	"Italy"	"EN"	"US9, Q: E7-F5"	"GX-29175"	6540	130	"wood charcoal"	"Wood charcoal (unidentified)"	-4995	-5890	12.514911	42.516458	"De Angelis 2019"	"DeAngelis19"
"Grotta dei Cocci"	"Italy"	"EN"	"IV arancio, Q: D-E/6-8; Tg: 10"	"GX-29099"	6630	170	"wood charcoal"	"Wood charcoal (unidentified)"	-4943	-6064	12.514911	42.516458	"De Angelis 2019"	"DeAngelis19"
